13:02:51	23.8	30.5
13:02:57	23.8	30.5
13:03:02	23.8	30.5
13:03:07	23.8	30.5
13:03:12	23.8	30.5
13:03:17	23.9	30.5
13:03:22	23.9	30.5
13:03:27	23.9	30.6
13:03:32	23.9	30.6
13:03:37	23.9	30.6
13:03:42	23.9	30.6
13:03:47	23.9	30.6
13:03:52	23.9	30.6
13:03:58	23.9	30.6
13:04:03	23.9	30.6
13:04:08	23.9	30.7
13:04:13	23.9	30.7
13:04:18	23.9	30.7
13:04:23	23.9	30.7
13:04:28	23.9	30.7
13:04:33	23.9	30.7
13:04:38	23.9	30.7
13:04:43	24.0	30.8
13:04:48	24.0	30.8
13:04:53	24.0	30.8
13:04:58	24.0	30.8
13:05:04	24.0	30.8
13:05:09	24.0	30.8
13:05:14	24.0	30.8
13:05:19	24.0	30.8
13:05:24	24.0	30.8
13:05:29	24.0	30.8
13:05:34	24.0	30.9
13:05:39	24.0	30.9
13:05:44	24.0	30.9
13:05:49	24.0	30.9
13:05:55	24.0	30.9
13:06:00	24.0	30.9
13:06:05	24.0	30.9
13:06:10	24.1	30.9
13:06:15	24.1	30.9
13:06:20	24.1	30.9
13:06:25	24.1	31.0
13:06:30	24.1	31.0
13:06:35	24.1	31.0
13:06:40	24.1	31.0
13:06:46	24.1	31.0
13:06:51	24.1	31.0
13:06:56	24.1	31.0
13:07:01	24.1	31.0
13:07:06	24.1	31.0
13:07:11	24.1	31.1
13:07:16	24.1	31.1
13:07:21	24.1	31.1
13:07:26	24.1	31.1
13:07:31	24.1	31.1
13:07:37	24.2	31.1
13:07:42	24.2	31.1
13:07:47	24.2	31.1
13:07:52	24.2	31.1
13:07:57	24.2	31.1
13:08:02	24.2	31.2
13:08:07	24.2	31.2
13:08:12	24.2	31.2
13:08:17	24.2	31.2
13:08:22	24.2	31.2
13:08:28	24.2	31.3
13:08:33	24.2	31.3
13:08:38	24.2	31.3
13:08:43	24.2	31.3
13:08:48	24.2	31.3
13:08:53	24.2	31.3
13:08:58	24.2	31.3
13:09:03	24.2	31.3
13:09:08	24.3	31.3
13:09:13	24.3	31.3
13:09:19	24.3	31.3
13:09:24	24.3	31.4
13:09:29	24.3	31.4
13:09:34	24.3	31.4
13:09:39	24.3	31.4
13:09:44	24.3	31.4
13:09:49	24.3	31.4
13:09:54	24.3	31.4
13:09:59	24.3	31.4
13:10:04	24.3	31.5
13:10:10	24.3	31.5
13:10:15	24.3	31.5
13:10:20	24.3	31.5
13:10:25	24.3	31.5
13:10:30	24.3	31.5
13:10:35	24.3	31.5
13:10:40	24.4	31.5
13:10:45	24.4	31.5
13:10:50	24.4	31.5
13:10:55	24.4	31.6
13:11:01	24.4	31.6
13:11:06	24.4	31.6
13:11:11	24.4	31.6
13:11:16	24.4	31.6
13:11:21	24.4	31.6
13:11:26	24.4	31.6
13:11:31	24.4	31.6
13:11:36	24.4	31.6
13:11:41	24.4	31.6
13:11:46	24.4	31.6
13:11:51	24.4	31.6
13:11:57	24.4	31.6
13:12:02	24.4	31.6
13:12:07	24.5	31.6
13:12:12	24.5	31.6
13:12:17	24.5	31.6
13:12:22	24.5	31.7
13:12:27	24.5	31.7
13:12:32	24.5	31.7
13:12:37	24.5	31.7
13:12:42	24.5	31.7
13:12:48	24.5	31.7
13:12:53	24.5	31.8
13:12:58	24.5	31.8
13:13:03	24.5	31.8
13:13:08	24.5	31.8
13:13:13	24.5	31.8
13:13:18	24.5	31.8
13:13:23	24.5	31.8
13:13:28	24.6	31.8
13:13:33	24.6	31.8
13:13:38	24.6	31.8
13:13:44	24.6	31.8
13:13:49	24.6	31.8
13:13:54	24.6	31.8
13:13:59	24.6	31.8
13:14:04	24.6	31.8
13:14:09	24.6	31.8
13:14:14	24.6	31.8
13:14:19	24.6	31.8
13:14:24	24.6	31.8
13:14:29	24.6	31.8
13:14:35	24.6	31.8
13:14:40	24.6	31.8
13:14:45	24.6	31.8
13:14:50	24.6	31.8
13:14:55	24.7	31.8
13:15:00	24.7	31.8
13:15:05	24.7	31.8
13:15:10	24.7	31.8
13:15:15	24.7	31.8
13:15:20	24.7	31.9
13:15:26	24.7	31.9
13:15:31	24.7	31.9
13:15:36	24.7	31.9
13:15:41	24.7	31.9
13:15:46	24.7	31.9
13:15:51	24.7	32.0
13:15:56	24.7	32.0
13:16:01	24.7	32.0
13:16:06	24.7	32.0
13:16:11	24.7	32.0
13:16:17	24.8	32.1
13:16:22	24.8	32.1
13:16:27	24.8	32.1
13:16:32	24.8	32.2
13:16:37	24.8	32.2
13:16:42	24.8	32.2
13:16:47	24.8	32.3
13:16:52	24.8	32.3
13:16:57	24.8	32.3
13:17:02	24.8	32.3
13:17:07	24.8	32.3
13:17:13	24.8	32.3
13:17:18	24.8	32.3
13:17:23	24.8	32.3
13:17:28	24.8	32.4
13:17:33	24.8	32.4
13:17:38	24.8	32.4
13:17:43	24.9	32.4
13:17:48	24.9	32.4
13:17:53	24.9	32.4
13:17:58	24.9	32.4
13:18:03	24.9	32.4
13:18:09	24.9	32.4
13:18:14	24.9	32.4
13:18:19	24.9	32.4
13:18:24	24.9	32.4
13:18:29	24.9	32.4
13:18:34	24.9	32.4
13:18:39	24.9	32.4
13:18:44	24.9	32.4
13:18:49	24.9	32.4
13:18:54	24.9	32.4
13:19:00	24.9	32.4
13:19:05	24.9	32.4
13:19:10	25.0	32.5
13:19:15	25.0	32.5
13:19:20	25.0	32.5
13:19:25	25.0	32.5
13:19:30	25.0	32.5
13:19:35	25.0	32.5
13:19:40	25.0	32.5
13:19:46	25.0	32.5
13:19:51	25.0	32.5
13:19:56	25.0	32.5
13:20:01	25.0	32.5
13:20:06	25.0	32.5
13:20:11	25.0	32.5
13:20:16	25.0	32.5
13:20:21	25.0	32.5
13:20:26	25.0	32.5
13:20:31	25.0	32.6
13:20:37	25.0	32.6
13:20:42	25.1	32.6
13:20:47	25.1	32.7
13:20:52	25.1	32.7
13:20:57	25.1	32.7
13:21:02	25.1	32.7
13:21:07	25.1	32.7
13:21:12	25.1	32.8
13:21:17	25.1	32.8
13:21:22	25.1	32.8
13:21:28	25.1	32.8
13:21:33	25.1	32.8
13:21:38	25.1	32.8
13:21:43	25.1	32.8
13:21:48	25.1	32.8
13:21:53	25.1	32.8
13:21:58	25.1	32.8
13:22:03	25.1	32.8
13:22:08	25.2	32.8
13:22:13	25.2	32.8
13:22:19	25.2	32.8
13:22:24	25.2	32.8
13:22:29	25.2	32.9
13:22:34	25.2	32.9
13:22:39	25.2	32.9
13:22:44	25.2	32.9
13:22:49	25.2	32.9
13:22:54	25.2	32.9
13:22:59	25.2	32.9
13:23:04	25.2	32.9
13:23:10	25.2	32.9
13:23:15	25.2	33.0
13:23:20	25.2	33.0
13:23:25	25.2	33.0
13:23:30	25.2	33.0
13:23:35	25.2	33.0
13:23:40	25.3	33.0
13:23:45	25.3	33.0
13:23:50	25.3	33.0
13:23:56	25.3	33.0
13:24:01	25.3	33.0
13:24:06	25.3	33.0
13:24:11	25.3	33.0
13:24:16	25.3	33.0
13:24:21	25.3	33.0
13:24:26	25.3	33.0
13:24:31	25.3	33.0
13:24:36	25.3	33.0
